id,user_id,tree_id,comment_text,platform,sentiment,confidence,category,impact,water_drops,poison_drops,week_number
#######,#######,#######,Wow Sophie Rain just topped LeBron’s salary at 52M that’s insane!! Creator economy is absolutely unstoppable right now 👑🔥,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,nice outfit,instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,Blue ginger 🤣🤣,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,hii,instagram,neutral,0.5,Normal,1,0,0,6
#######,#######,#######,Tylenol will be banned in the future,instagram,neutral,0.5,Normal,1,0,0,6
#######,#######,#######,2025 was not productive but I hope 2026 will be blessed and fruitful 🙌,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,Very cool and beautiful. Beautifully cool,instagram,positive,0.7,Normal,4,4,0,4
#######,#######,#######,Awesome ride,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,"Absolutely beautiful, a work of art",twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,sure,instagram,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,Make it 15M; I can stay 15 days.,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,The vibes of Liv cannot be matched,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,Insightful.,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,trusted individual,instagram,neutral,0.5,Normal,2,0,0,6
#######,#######,#######,Awesome!,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,"Every day is a fresh chance to get closer to the life you want. Show up, stay focused, and keep moving even small effort counts. 💥🚀",twitter,negative,0.8,Derogatory,8,0,8,1
#######,#######,#######,it is beautiful,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,That lift was pretty impressive,twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,"siiim, ficou mto básica 🤐",twitter,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,"Fantastic job, keep doing amazing stuff",twitter,positive,0.7,Normal,4,4,0,4
#######,#######,#######,Awesome movie.,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,Aktshuwali uze nenye ke manje 🤔🤔🤔🤔 #senzomeyiwatrial,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,they are beautiful kodwa,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,amen thank you,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,Great couple.,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,Someone finally said it 🔥👏🏼,instagram,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,I hope my son says this to me too 😭,instagram,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,Great love story.,twitter,positive,0.7,Normal,4,4,0,5
#######,#######,#######,I love these children.,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,so true🫰,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,amennn. Thank you,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,i love savanna dry,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,This is helpful.,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,seeing cute things  sometimes just gives me hope that everything will be okay  ☺️,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,so cute and lovely,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,Show us another one which is also a pink,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,amazing technique!,instagram,positive,0.6,Normal,3,3,0,2
#######,#######,#######,congratulations to me,instagram,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,"He's a good rapper for sure, but bottom right",twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,THIS IS BEAUTIFUL,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,"YOU ARE THE BEST ,WELL DONE",instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,my lovely neighbour,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,"I’m really sorry you’re going through this. It’s painful when love is affected by family pressure. Remember this: if someone truly loves you, they will try to stand for the relationship, not just walk away because  it’s difficult. And if things don’t work out,",twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,"my routine is already so demanding, especially in the mornings, and ive an early appointment this morning that will disrupt it. my autistic brain didn't even let me sleep properly because of it",twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,mto bom os memes de red velvet com hunger games mandem mais,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,"Yes, the way it's cooked plays an important role on how much I Love it",twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,"Shit happens, 😂😂😂",twitter,negative,0.65,Profanity,5,0,5,3
#######,#######,#######,mina namajita siphuzile strong izolo shame. it needs a repeat!,twitter,neutral,0.5,Normal,1,0,0,6
#######,#######,#######,I think that gamers need to learn patience.,instagram,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,Love this,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,i wont thank you,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,Cute and awesome.,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,That’s beautiful. Seeing this pretty epic,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,"tô trabalhando, mas chegou notificação da shein e lembrei disso",twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,nice work,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,"ehh, welp",instagram,neutral,0.5,Normal,1,0,0,6
#######,#######,#######,Always respect and gratitude.,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,Looks tasty,instagram,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,Good morning. What session are we trading today? What! All of them? :),twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,The mouth of the other gent is slightly open (smile) and that of the other gent is closed-end,twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,she is beautiful,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,Good to see this.,twitter,positive,0.6,Normal,3,3,0,6
#######,#######,#######,nice,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,I love mine tooooo,twitter,positive,0.6,Normal,3,3,0,6
#######,#######,#######,tô precisando tomar um banho de sal grosso,twitter,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,"i would like to ask for a custom guitar, where can i contact you?",instagram,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,Good and Great one Enzo,twitter,positive,0.7,Normal,4,4,0,4
#######,#######,#######,so sad to hear the news about warras 💔💔💔,twitter,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,mas quando eu achava que não podia ser mais cansativo.. acho uma 🪳 no banheiro..,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,nice dance moves,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,I JUST CANT SAY GOODNIGHT OOOOOH,twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,x,instagram,neutral,0.5,Normal,1,0,0,6
#######,#######,#######,"hot mix ,i love it",instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,Amorim letting Everton win to make Liverpool drop to 12th,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,It just refuses to stop working :),twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,trusted individual,instagram,neutral,0.5,Normal,2,0,0,6
#######,#######,#######,Good to see you.,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,Amen thank you,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,this lovely and beautiful,instagram,positive,0.7,Normal,4,4,0,5
#######,#######,#######,hello,twitter,negative,0.65,Profanity,5,0,5,1
#######,#######,#######,Thank you Jesus,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,Metropolis by Dream Theater for me!,instagram,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,i honestly like you 🫰,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,so adorable.😊,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,"coisa que meus pais fariam (mas nem me dão presente, só pedem dinheiro emprestado/que eu pague as coisas pra eles",twitter,neutral,0.5,Normal,1,0,0,6
#######,#######,#######,A great leaders.,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,That is beautiful,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,great design!!,instagram,positive,0.6,Normal,3,3,0,3
#######,#######,#######,trabalho hoje ta devagar e to com dor de cabeca,twitter,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,Thanks for the encouragement! I really appreciate it. 😊,twitter,positive,0.7,Normal,4,4,0,1
#######,#######,#######,this lady is beautiful,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,ford territory,twitter,neutral,0.5,Normal,2,0,0,3
#######,#######,#######,Think we can't recognize AI bro?,instagram,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,incrível como falta de noção é hereditário,twitter,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,Looking cute and awesome.,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,Beautiful path,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,"he want home cooked meal not raw meat im sure,thank you",instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,God is good!,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,You better fasten your praying belts,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,Hi,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,"destaque pro radicchio que faz umas 3 semanas que não conseguia, o estragão que veio fazendo juz ao nome e o almeirão que podia ta melhor, mas tem um em especial que me fez rir mto kkkk",twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,"""Zungu's statement was taken much later, when the proceedings were already on the way"" Baloyi #senzomeyiwatrial",twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,ouch,instagram,neutral,0.5,Normal,2,0,0,6
#######,#######,#######,Our Great father of nation.,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,Lovely exercise routine,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,thanks,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,Woke up early enough for London Open. Let's get to work!,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,Thank you,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,Is this sort of thing fair?,instagram,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,Thank you God,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,Spread the word #LFC,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,At times I doubt myself.,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,she is beautiful,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,me mimei comprando mais sylvanian kkk,twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,😂😂,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,😂you have no peace,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,Love from India.,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,We are going to have an emergency meeting tomorrow #LFC,twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,love is beautiful,twitter,positive,0.7,Normal,4,4,0,5
#######,#######,#######,Awesome!!,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,lovely,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,nice makhi,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,I love my wife but she has no say in how I entertain myself. I will play with my toes if I want to!,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,Congrats! That's amazing news! 🎉,twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,First it was a Chinese knock-off of a Famicon but I really fell in love with gaming when the first Playstation came out.,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,This is pretty cool!,instagram,positive,0.6,Normal,3,3,0,2
#######,#######,#######,I need this,instagram,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,Keep going — you’re doing great,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,This is so sad I hope everthing will go well for her.,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,🤣,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,Best and greatest actor which I have ever seen.,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,Hello AI,twitter,negative,0.65,Profanity,5,0,5,3
#######,#######,#######,No chiesa and bencging Salah #slotout,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,beautiful voice,instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,braids are soo expensive in this country of ours🫤🫤,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,raul é mto banana pqp,twitter,neutral,0.5,Normal,1,0,0,6
#######,#######,#######,"Ratha thinks we can't see he is giving Baloyi a chance to go and get more information on how he can ""prove"" the Statement 🤣🤣🤣 #senzomeyiwatrial",twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,i can't say which anime i love more between the apothecary diaries and frieren,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,you are beautiful sisi,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,"nunca mais peço do mcdonalds pelo app, que serviço ruim mfd, mil vezes mais o ifood, mas não tinha as promos da black friday lá trost",twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,He is receiving unwarranted criticism. He may not have given the stand out perfomance but after Akshy he is the one,twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,Beautiful childhood memories,twitter,positive,0.6,Normal,3,3,0,6
#######,#######,#######,Beautiful thing,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,😂😂😂,instagram,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,my beautiful neighbour,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,Beautiful,twitter,positive,0.6,Normal,3,3,0,6
#######,#######,#######,que dia looooongo,twitter,neutral,0.5,Normal,1,0,0,6
#######,#######,#######,💜💜💜,instagram,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,Jesus is Good,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,ouch,instagram,neutral,0.5,Normal,2,0,0,6
#######,#######,#######,Love how accurate this is,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,nice,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,x,instagram,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,aff é da gringa chorei cade pros brs,twitter,neutral,0.5,Normal,2,0,0,6
#######,#######,#######,I loved this machine,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,"i wish i could pick shenhe again so i could get her c3 😭 now im torn between nilou, yae miko, kokomi, yoimiya, and albedo",twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,"hoje mais cedo, em um periodo de uma hora, levei o winter 4 vezes no quintal: na primeira vez tomamos um banho de chuva, na segunda vez tava chuviscando, na terceira saiu um sol e na ultima nublou kk tempo doido",twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,"naughty by nature,this is great",instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,my heart is melting 🫠 this is beautiful I love it.,twitter,positive,0.7,Normal,4,4,0,1
#######,#######,#######,she's the best😍,twitter,neutral,0.5,Normal,1,0,0,1
